X,Y,Clusters
-0.5391837930373466,-0.2949754829027724,0
-1.8774414603552734,-1.1808110991071152,10
1.304505876241578,-0.9392518717329094,7
-1.501343600492788,-1.1340516667417206,0
2.0616048307155928,-1.1292129453582354,7
2.2349891640546398,1.0507552884905995,1
-1.4903543230728873,-0.6866948667833678,0
-1.9777529161062395,0.7223724566049052,1
-0.4912929124665366,0.4476962626285881,5
1.2623548050502973,5.186622981131661,9
-2.000302726503448,5.536856176467429,9
-1.2546953305852522,-0.2177415392399492,0
-1.6586490552532258,-0.7610788433774013,3
2.027759644204431,-0.6841971902498075,7
0.9931070595015425,-1.2235489725865696,7
2.02940591711129,-0.6808959036233326,7
2.138189026420286,0.56005756750564,7
1.762437593001519,4.836278303236054,9
1.6460921129328614,0.7802130870326245,8
-1.0037058602128537,0.8630332903532304,10
1.7212664999266756,-0.8009753228273996,2
-0.21282028118135007,0.285891091469177,4
2.2671709988209785,-0.24771706608018887,5
-0.7246046391865757,-0.2025052004101832,4
2.382859762823236,-0.034072101468567886,7
2.220995414541861,-0.9312994244224945,7
-0.14100990653068904,0.04075774155638978,0
-1.07963482866812,-1.1727015222137447,0
1.7939519745050319,-1.2855140136643062,7
2.7545692281747725,0.5736849567161253,5
-2.663644988452957,-0.8171841504717974,0
-0.788539105358823,0.5342954507831477,0
-1.6593043710042772,-0.06870519408831921,10
-2.5977106667093777,1.3279631873633337,8
-2.944921939341047,-1.5076692307345156,3
1.9919058901333624,0.3744720959997282,1
1.7434953241131892,-1.166789346830728,7
-1.0114245171094751,-1.0457664858376028,0
-3.058386874042068,0.6892591473595481,3
0.346043564652604,-0.38211102945662934,4
-1.6094247284169096,-1.2174190129584834,0
0.16471020075065515,1.5777354683907405,5
1.8044981897811847,-1.1449402365410495,7
-0.46760159066384566,-0.2654087306151383,0
-0.9697099413069304,-0.2865507033350552,0
1.714524624097012,-1.4309120476413901,7
-1.4521360876461658,0.02656835974571521,0
0.793167741062887,1.4258934436519428,4
-3.0419511157186285,-0.9264495253750633,0
-1.1882379622868111,-0.9185577396026574,0
-0.22809323588247046,0.6258553761237399,4
-3.2532202208556593,-0.8020305270300238,3
-2.753134634529892,-1.3463560167104998,6
-0.3488806901646615,-0.17935363240298952,4
-1.039472641256069,-1.349923739594756,0
0.16522102366400312,0.8265037208185166,5
2.4564384485443704,0.7021707135462325,1
-2.6427025986112627,-0.7157036971246888,0
1.7501013796114224,-0.7749336851267136,2
-1.6259479041113092,-0.06992760859007074,10
-2.690216321679214,4.225577321127108,9
2.135870104407654,-0.9135892687146532,7
3.329280114704931,0.9041987262613493,7
-2.152332492433268,-2.131873444783124,3
-2.609555403844591,-0.7781163212773478,0
2.502258075073619,1.2984890678926868,1
-1.3207442067020851,-0.2446055295166799,2
1.416108908272795,-1.7844047409723047,7
2.8359438112383315,-0.7964974182486065,7
1.115772473370723,-0.8921210764227602,7
2.4957999214246187,0.3681169917063858,5
-0.005117483775747448,5.320963229174026,9
2.0015855215192793,-0.9922309891258315,7
-1.8623840078215748,1.7455473995674136,0
-2.4670424391956165,-1.0874523147714628,10
-1.3239575529718426,0.36125710850699644,10
2.8134795255677165,-0.49730618862516784,7
1.6207682222567488,-0.247406084877843,1
-0.6202401954092949,-0.7066454397381982,0
1.6031335128718356,-1.3800970370824306,7
-3.2892407455459023,-1.1908370410297353,3
-0.8459302249589313,0.6407487526374983,0
-1.1385837126028524,1.450494321432179,1
1.238140112288772,-1.2123629198134285,7
-2.5784151442489596,-1.9849321830729552,3
0.8038502797595997,1.7304897128830148,1
-0.860776705477485,-0.39180559660418174,0
-1.9909752801397336,-0.7484837937749175,10
2.0182088842421426,-1.4457873090597602,7
-0.5478925670586418,1.0898760224543056,8
-1.4089310329124496,-2.039139498610256,0
3.1959202196601595,0.9920999710830087,7
2.473300764211845,1.2985601183116562,7
-0.8553377532613031,6.553240741955335,9
-2.3941387168629116,3.685197765794124,9
-0.5652954986354303,1.6899656737933066,5
-0.520075302461841,0.03678169327128799,4
-1.1641330280657178,-1.6998241341858307,3
2.0558508949395318,-0.5635836201805745,7
-0.526067480826508,0.5301556581816044,0
-1.4552308481113267,1.4420044058232058,0
1.0719956815165435,-0.9302230355228536,7
0.19951723928910783,1.75918287391358,4
-1.3117381298570947,-0.6604195494808239,0
-2.0525209948781398,0.4138307385051287,0
-1.588063125927198,0.4797430604169246,8
1.967859287984318,-0.38470491827259423,7
-1.459594154910368,-2.047420987333086,6
-1.8063779340357635,-1.3621927302707095,0
-1.2035372082681077,1.1014830787486323,10
2.200538500384441,-0.881947445054528,7
1.3386024837307737,-1.5311538791839905,7
-3.59369655633341,4.248683020414756,9
-2.5816573812195833,-1.5876632247093618,3
3.1532865051581105,0.21832263166089053,7
2.3092570264933583,-0.8250586838754352,7
2.098663064312435,-0.7486391446696404,7
0.9283567734545367,1.2591195061538112,4
1.773850749504409,-1.0960633959804666,7
0.3276348734229298,0.015977136410513404,4
2.065032039815682,-1.2315195930742744,7
2.0034156454475247,-1.4396466579775007,7
1.252928969842319,4.417422803949046,9
-1.0776435360781629,-0.9199827581312411,3
2.516882707694897,0.7036328456765826,7
2.0219695613388664,-0.573793216208114,7
-0.6847423686109388,-0.5502593058417254,10
-2.514797008431952,-0.5574072514840772,2
0.09487655260878758,0.01008314780454711,4
-0.4253211159325073,0.010195360776350597,10
1.9850418755078278,-0.9989848276360533,7
2.7190274079721948,-0.3882940815362009,7
-0.2589087524360641,0.16700573795466644,2
-0.7995582151645939,0.08617511096030687,10
-2.185557337751822,3.894463417032761,9
-1.1981773767446446,-1.2591382338913686,0
-1.002986393034038,-1.4418920328662121,0
-1.733189065943216,0.6165918874095893,0
-1.4930182139434105,-0.6129564189383979,0
-2.9155986193067256,-1.253431168320108,0
-2.2432920923271067,-1.9571414649618308,3
-2.153434048657578,-1.2799091520924952,0
-2.7911070814095984,-0.6613564268748053,10
2.0322288353039437,-1.2984994835714154,7
2.4363923676822012,0.4593347444165461,5
-1.2965436767958205,1.1285119608165752,1
-1.2204999326217871,-0.14862373275782392,10
-1.4916705194725124,4.295912928906253,9
-2.689432595374844,-0.42205327806050646,3
1.3542367789956322,4.580699293617735,9
2.6833878265808724,0.7515430540464207,7
-0.8111870186403258,2.4349756175161286,10
2.279738653921448,-0.9948100013466139,7
-2.5767933741350317,-0.6909523242213301,0
-0.9432355267636962,1.3430876830745406,8
-1.3271006644558478,-0.4480638790987057,0
-1.7420017758461428,0.6313379067323571,10
-1.5768103762160517,-1.314649363313009,3
-2.02626725938722,0.3787500922534426,10
-1.9144115255651426,-1.901042402411035,3
-2.613251726840313,-2.0548135776822947,3
-2.103574625904132,-0.28494733667587885,0
1.5440726172799593,5.110852181567976,9
-1.0800586600422477,0.326621299820761,0
2.698829956996393,0.9252706942461002,7
1.5816021647221084,-0.42748659052482646,7
-1.6578249236591809,0.3310674618041828,10
-2.1331356231636245,-0.8292368350235697,0
-1.2603783962869017,-0.9649650522086178,0
-2.177060916272724,-0.9145460327317908,3
2.095672145013833,-0.6075495950535512,7
-1.5812753801313948,1.8315492766306671,10
-2.0021543697283404,0.18448219670922994,10
-0.6189687351961233,-0.4631613459889895,10
-2.06194592226172,6.36890505324979,9
-1.0376525400468473,-1.1596579035808052,0
1.8989419223754118,-0.7368169978759648,7
-0.8095471225321988,-0.8043047833033754,0
-1.5741147885587479,6.642553244310755,9
-2.951652504618706,-0.5032873119626093,0
-2.4934157531412917,3.9416213756446306,9
-2.6903028320012434,4.8039584214587645,9
2.06266565714646,-0.5279906231975118,7
3.7265126445027197,0.5219795305711507,7
2.3980469745755975,-0.6078666819552038,7
-0.9273077648290032,0.4481156916102479,0
2.045225785944641,0.6284595119798212,2
-0.5487960125050287,-0.43924829660557035,10
0.038946102222675076,-0.2568589053372674,4
2.1576647048834636,-0.5848228709677591,7
-1.8311573838827404,1.045306516844692,0
2.7869400188701077,0.11281617716953778,5
2.773754192322193,1.051093286650526,5
-1.4870491566901047,-0.22136727526126468,10
-1.6132919477326593,-1.4061917979646146,0
1.164818212966472,-1.0582433365003685,7
0.8031124595722984,0.2600954588461369,4
2.8468697709797066,0.11824692792949171,7
2.0829518860673715,0.5514966979240721,2
-2.3078432618817843,0.8395048625786791,0
-0.8058573443278296,-0.7556806063381065,0
-0.7854275768952352,0.9262560129300185,0
-2.4178599310435676,4.960914101303695,9
2.044772089006983,-0.9866242838707295,7
-1.3424231710012329,-0.80004249105329,3
-2.326771517008182,-0.9534128525698159,10
-1.3381964788984928,-1.2745038820154277,0
1.642535775034635,-1.3126239245884317,7
-2.252031092311415,-1.150993600732245,0
-0.5248305525338771,0.43294494189459265,4
2.2266729856752527,1.0619365886039165,7
-2.195129514697561,-2.038591508995915,3
-1.2164846345994018,-1.055347240005713,10
0.2998999562260437,1.2222736717877651,5
-1.3791838282940743,1.40880768069386,10
-1.4545245849117436,1.5486144776629038,10
0.08667328547268269,-0.41378029245632875,4
-0.9966734526484513,1.3843456432645742,8
-1.576012307657178,-0.4279156555017035,0
1.6209560974585246,-1.2334900531386221,7
-2.5049493536666847,0.08356477056105487,10
-0.08450641594811123,-0.024258125289256048,2
0.9718334149710534,-1.3434901582705372,7
-0.927787302094,-1.2181395179065777,0
1.9744927297085422,-0.6604047675477599,7
2.1421105192758354,-0.4819255838740497,7
-2.427345561270189,-1.0078477901133471,10
3.1620726936345376,0.9405198879275691,5
-1.9635437448074502,-2.0278152964433183,3
3.1668060350350733,0.8125319277160938,7
-2.217205057482091,-0.2980390004125194,10
-0.2731119671574736,0.567818925622932,5
-0.27178109347070556,0.38896769936479425,10
-1.6001216912471181,-1.8268293280948404,3
2.058703251795633,-0.2880243869174414,7
-2.5113355622498634,-1.6574900636882053,3
2.356155923258782,-0.9664641661745269,7
-1.3397319913115961,-0.38537936681569146,0
1.0384821856024102,-0.2936523342821831,4
-2.5708327873885435,3.8625482102381343,9
-0.8860661821714821,1.591614724904773,10
-1.0646187132195681,1.792357216736996,0
2.561209852266635,0.03163114886048311,5
1.6445502680204105,5.0048908946444435,9
1.9996531690161619,-0.7008082039085184,7
2.303274331031281,-0.8191530032976124,7
1.4509024216032158,-1.43127760641669,7
-0.8041849134722675,0.3470693057198496,2
-2.7619993337750937,-1.2290973383991208,3
-1.5593466990078397,-0.9483344921172796,0
-2.4669056321694196,-1.7458208412501517,3
2.534170649869608,-0.9281021197058242,7
1.0973758793013153,1.555758812682439,0
1.384978116943289,4.543023969898895,9
0.1271557804344629,5.684385663484455,9
-0.7865901619171112,-0.8743573260153394,0
1.8858660310825133,-0.6494527951594901,7
-2.718659215164741,-0.8642275278039131,3
-1.827903350556273,-1.6459170386150834,3
-2.788706578657552,4.96376258338907,9
3.2370043291697486,1.0370626514393135,5
-1.642523860120402,-1.1224666021491496,2
-1.4581790964671042,0.08507500780701072,0
-1.4470494737059272,-0.9390259499925675,2
-2.4815345416866887,-1.3197703344260905,3
-1.8485629769827652,0.16065855369685464,0
1.486166542571862,0.5207904733942476,7
-0.3728980826139406,0.5920250884247428,5
-2.221339814929344,0.07629584603237238,10
2.2899141550868256,-0.9018722308364755,7
-1.2763765273411531,-1.3085347118512474,0
-0.4490508491463546,1.178189488785773,0
-3.453789332617377,-1.3268288393340149,3
-0.6718333559025271,0.6114053953202547,0
-1.3790722287343367,-1.424957191108467,0
1.3414663588716575,-1.7436879448338454,7
-1.154310337224436,0.6155099836115863,3
-3.0333831437660663,-0.9023296011704112,3
-1.489003213657859,-1.8878963310230865,3
1.807190183894339,-1.3690495885347098,7
2.7388104992168865,0.8900539763035266,5
3.115904397822856,0.5899432188599852,7
2.4167408278389626,-0.16659838301344998,7
-2.6827691824686624,-1.0683364989779387,3
-2.4137417747843353,0.6180789176200716,0
-2.0958680752940806,1.3926445008463393,10
2.1034982225111003,-1.2295574913675678,7
-1.1747428407005558,-0.9134454024432781,10
-1.1098543536904542,-1.4003249240515268,3
1.6605682017761096,-1.1654831578533928,7
2.689070885102592,0.057836073997660234,5
1.8994469902246225,-0.8220133897877339,7
1.7310437051328693,-0.7054353982320274,7
-1.5673995956005888,1.105637705340053,10
-1.6153271000375755,1.7256982921785875,10
2.5453432055877814,-1.123607999257239,7
-0.196731259160541,0.1771981916102481,4
3.330545378425832,0.4519166193329737,5
-3.447296335041393,-1.194046562573651,3
-1.7867663212093188,-1.5775938004457863,0
2.485332667431202,-0.803114934647215,7
2.7858884357260405,-0.04208564244305033,7
3.2797421932715056,1.0569932694253368,5
-0.6566370259768257,-0.8548068463957104,0
2.320652228232286,-0.8022077780809096,7
-2.071398483615963,-1.9874785479867627,3
1.8544749443308526,-1.1351194685153279,7
1.9699828469037155,-1.2225261752396548,7
0.39672323311225993,1.6706403246575063,0
-1.7960701064372693,1.7449465431295317,10
2.143246860211574,-0.37254214428070487,7
1.8155342051908054,4.727036984798849,9
1.8786163252285413,0.5686073777471377,2
-2.6376746570849967,-1.4576820365406675,3
-1.1648633680896496,-1.5567300370465882,6
1.951930318804793,-0.5798325132914208,7
-0.9556102901577446,1.5559080102656544,1
-2.59105389458727,-1.435376994055264,3
-2.224962604871959,1.1208225009392334,1
-1.9032325545787485,6.874043230697609,9
1.973676156019885,-1.22899833036916,7
1.7819306540264377,-1.2004453326202291,7
1.7293915244571396,-1.1592661569248963,7
2.156828125171922,-0.054872049729166025,5
-0.9979195548208826,-1.1511960440855702,0
-1.3900731611581927,-0.6622094769824487,0
-0.6695862201731742,1.2981393504534429,0
-2.539882003036187,-0.846474938631552,0
-1.2087325332400947,0.7048958269613944,10
2.0535783597529376,0.23316422100202344,1
1.997470826807013,-1.1280354437716003,7
-2.257349866085538,4.422310493602802,9
-1.5287408296537348,-1.5355792369730727,0
-0.12258519172331547,1.541051836616267,8
-3.3103888151821006,4.227393015155937,9
-1.5769805935235839,-0.08091143509182108,5
2.011647870587353,-0.7165062822291828,7
2.8177670609253114,0.38368167498887656,7
-2.5097523662493195,-1.3733607621883974,3
-2.8171617284142596,-1.5270644769383757,3
